Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
4sFrFyaxVYRM7Kr2DoVVKVDqyZHadtTDuekKZMj22sGbAJBatDLW3UoyxkHLSDgdE9XQvNN6TxiQMrc8xK91xbH7,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,11069634811652,in,4.3772,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
4sFrFyaxVYRM7Kr2DoVVKVDqyZHadtTDuekKZMj22sGbAJBatDLW3UoyxkHLSDgdE9XQvNN6TxiQMrc8xK91xbH7,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,19512710,out,4.5483,9,So11111111111111111111111111111111111111112,1.0
4sFrFyaxVYRM7Kr2DoVVKVDqyZHadtTDuekKZMj22sGbAJBatDLW3UoyxkHLSDgdE9XQvNN6TxiQMrc8xK91xbH7,1759439344,2025-10-02T21:09:04.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2VwhuFTaCQDmtsQLqjw8qorrGjbgG6ngXpYRM9V6qu52,21551990,out,5.0237,9,SOL,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,6FxRytMCnpMy8VjM5yZZ1r38ejW3PRsh7ykhe23grbmJ,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8135,9,SOL,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,14354043,out,3.3459,9,SOL,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,12304763,in,2.8682,9,So11111111111111111111111111111111111111112,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,7268669397227,out,2.8742,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,JAAXTpsLtL6hPmC9Uw2N1dei631xMTqfyhExTtqhp7PU,2049280,out,0.4777,9,SOL,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.4753,9,SOL,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,8997049055352,in,3.5576,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,15858355,out,3.6965,9,So11111111111111111111111111111111111111112,1.0
4cmVxxnSXxxFZcAmiTT5YBB2hcJfyBBAGMPYrBwrBTYWAJHbNpWTg2qB9j6D33bwUTUkvYGtLJpdMNjoo2dpNZoa,1759439344,2025-10-02T21:09:04.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,SH7kipGctEhg7EU4VoRz77M924xJfH9GnbKgQwdXpWn,17897635,out,4.1718,9,SOL,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,53BVJfx8d9wtvwvTxLtRXz5EVdMbjoxUvgKyZ2718GrJ,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8135,9,SOL,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,13249271,out,3.0883,9,SOL,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,11199991,in,2.6107,9,So11111111111111111111111111111111111111112,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,6616355912845,out,2.6162,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HKVVqR5QXUNTxTTQo5qt3kowxcjQ6ZwFQvrg6f3jUQQo,2049280,out,0.4777,9,SOL,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.4753,9,SOL,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,8189878333438,in,3.2385,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,14435047,out,3.3647,9,So11111111111111111111111111111111111111112,1.0
2GFoW8FLrwUkvY4ktu2msEVPjeyykMixTheEztLg7wBUoAS2pon7XpG47NrpEwxcc4LRHhRKy4qkTv5sqXeuYA1C,1759439344,2025-10-02T21:09:04.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,AGNqa8S6Jt7jfeP2Kny1SM5kHh2iMj2pr2VDRqK6o81G,16474327,out,3.8401,9,SOL,1.0
WqwWw6t3SpMLRtmnzCBAnTzRRRbT3ymkMx9nwejfim2hgDEscev3RCR46udbpbfSAJwtFHSAxZv8Yvtq9JvCkL2,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,6oaijfEW4Mx9Nb1YbXRCX8vvUcMedzHGfgoew9we5eMq,3500000,out,0.8158,9,SOL,1.0
WqwWw6t3SpMLRtmnzCBAnTzRRRbT3ymkMx9nwejfim2hgDEscev3RCR46udbpbfSAJwtFHSAxZv8Yvtq9JvCkL2,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,6FxRytMCnpMy8VjM5yZZ1r38ejW3PRsh7ykhe23grbmJ,3500000,out,0.8158,9,SOL,1.0
WqwWw6t3SpMLRtmnzCBAnTzRRRbT3ymkMx9nwejfim2hgDEscev3RCR46udbpbfSAJwtFHSAxZv8Yvtq9JvCkL2,1759439344,2025-10-02T21:09:04.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,53BVJfx8d9wtvwvTxLtRXz5EVdMbjoxUvgKyZ2718GrJ,3500000,out,0.8158,9,SOL,1.0
5vf67KVXL1S3zrwaj8KSLHocz7FJNVkeRFmQfeKvTLcbuBbNpnqs2cKmYsuhv7NEuWKcQd7Vj9fybxMMrNj8ebJf,1759436775,2025-10-02T20:26:15.000Z,TRANSFER,5ZpqF1TnCEn3njn5x5JUvjwYbofxDpw9uY3diVSEUJJ5,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,100000,in,0.02322,9,SOL,1.0
5vf67KVXL1S3zrwaj8KSLHocz7FJNVkeRFmQfeKvTLcbuBbNpnqs2cKmYsuhv7NEuWKcQd7Vj9fybxMMrNj8ebJf,1759436775,2025-10-02T20:26:15.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,24943461,out,5.7906,9,SOL,1.0
5vf67KVXL1S3zrwaj8KSLHocz7FJNVkeRFmQfeKvTLcbuBbNpnqs2cKmYsuhv7NEuWKcQd7Vj9fybxMMrNj8ebJf,1759436775,2025-10-02T20:26:15.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,22894181,in,5.3149,9,So11111111111111111111111111111111111111112,1.0
5vf67KVXL1S3zrwaj8KSLHocz7FJNVkeRFmQfeKvTLcbuBbNpnqs2cKmYsuhv7NEuWKcQd7Vj9fybxMMrNj8ebJf,1759436775,2025-10-02T20:26:15.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,13466709215112,out,5.4981,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
5vf67KVXL1S3zrwaj8KSLHocz7FJNVkeRFmQfeKvTLcbuBbNpnqs2cKmYsuhv7NEuWKcQd7Vj9fybxMMrNj8ebJf,1759436775,2025-10-02T20:26:15.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5M59bwv5CpbW8QFBiqpNmHxmsEPfJUaLWBV6H6ivHRhz,2049280,out,0.4757,9,SOL,1.0
51dnPK8RHe9E2KPScN9ehvZLQ69BUK8RbSjcR6k7Kqap7igdruSJfpj23eiT39X4uQfPzpQYktb1t7L1AXrh2moj,1759436775,2025-10-02T20:26:15.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5ZpqF1TnCEn3njn5x5JUvjwYbofxDpw9uY3diVSEUJJ5,1010000,out,0.2345,9,SOL,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,F7AvB3QRZ5iCjKDjDtRy8o9BceRtNbWq8CozJz3okrCt,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8112,9,SOL,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,25374647,out,5.8981,9,SOL,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,23325367,in,5.4218,9,So11111111111111111111111111111111111111112,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,13716252879959,out,5.6,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3R2321fH51h9o97cS4UpTxoHxDjEMdJZYrp8fCpnjSmS,2049280,out,0.4763,9,SOL,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,25381660,out,5.8998,9,SOL,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,23332380,in,5.4234,9,So11111111111111111111111111111111111111112,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,13716252879959,out,5.6,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
4HjyXktqSzAVxWHdD3PCey4f1xtWmhBaKkAUt8edNnvwSjJbUyafAh1muFXe1krT77sDksjSTdkhLsx5XmJGf4zj,1759436290,2025-10-02T20:18:10.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,BWtV7qsuT1ijKMxbz2AU7z3qVLVZaFzc9HGovhXwLs5r,2049280,out,0.4763,9,SOL,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CXSQDQiTvoxKeUCiAfSFbZNSXG8xtWbvWay5QzC81UGT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8112,9,SOL,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.474,9,SOL,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7697224109307,in,3.1426,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,13634343,out,3.1692,9,So11111111111111111111111111111111111111112,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HUJvgQ3fexCGo6HcA5vgPZgGYVL236ubUUL2M1LzMKMd,15673623,out,3.6432,9,SOL,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.474,9,SOL,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,9941541099589,in,4.0589,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,17606371,out,4.0925,9,So11111111111111111111111111111111111111112,1.0
2Bf1d8aambjUBfDLvVbAWjweMF3B1SZ1wcDJS8HKk9pYeAMv9yif8kPY3vpNzYUMLjN1RCJKSycjxmMqzLkoKuXY,1759436290,2025-10-02T20:18:10.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,AY9eRdBZfzUkJGNoc1HAZLPxqMUXxQ5Ki4uY5nmB9Xu9,19645651,out,4.5665,9,SOL,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,G1SYVsg78AghC5AroL4CsSyymM2dwW21GU53WMWXdNKH,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8112,9,SOL,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.474,9,SOL,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7777257503805,in,3.1753,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,13770772,out,3.2009,9,So11111111111111111111111111111111111111112,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,AVytpmTeTi4xeu5fszzs14Ruv9L8xpqBuCbJvujaMADW,15810052,out,3.6749,9,SOL,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.474,9,SOL,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,8381597013779,in,3.422,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,14838868,out,3.4492,9,So11111111111111111111111111111111111111112,1.0
2uRozbU3Rq57eHTou5niYz4PdLfzfLNpseLSLtG6UUNNoucLJBEY69GebSi1Hac32G8L8cCYogcMjp1NgRS5nPLu,1759436290,2025-10-02T20:18:10.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,G7xVVwisPP7tQMKm6JRxdmp7pXsiVwCSGpRv279fwdJB,16878148,out,3.9232,9,SOL,1.0
3Sd3LVTvDwoaYe4DPEn8yPdnkXNDpCJZRZ7eCefkbMkTRAwJJr8baV3kGEF8Sx7Mn9csHZC2v9zHYF1EwuFsbXxr,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,F7AvB3QRZ5iCjKDjDtRy8o9BceRtNbWq8CozJz3okrCt,3500000,out,0.8135,9,SOL,1.0
3Sd3LVTvDwoaYe4DPEn8yPdnkXNDpCJZRZ7eCefkbMkTRAwJJr8baV3kGEF8Sx7Mn9csHZC2v9zHYF1EwuFsbXxr,1759436290,2025-10-02T20:18:10.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CXSQDQiTvoxKeUCiAfSFbZNSXG8xtWbvWay5QzC81UGT,3500000,out,0.8135,9,SOL,1.0
